lat,lon,deltaN,topo
51.500000,-131.500001,-284.699153,-1738904.897147
51.500000,-130.500001,-237.938163,-1738462.673699
51.500000,-129.500001,-178.187261,-1738657.590386
51.500000,-128.500001,-116.394401,-1738550.542969
51.500000,-127.500001,-48.320892,-1738088.571905
51.500000,-126.500001,15.977802,-1737761.612947
51.500000,-125.500002,53.428278,-1737356.583997
51.500000,-124.500002,67.201852,-1736887.459267
51.500000,-123.500002,71.944368,-1736727.562093
51.500000,-122.500002,78.013991,-1736553.127094
51.500000,-121.500002,81.917799,-1736660.226310
51.500000,-120.500002,75.696045,-1737203.846496
51.500000,-119.500002,58.254464,-1737486.030669
51.500000,-118.500002,23.765648,-1737780.643630
51.500000,-117.500002,-34.901353,-1737661.248987
51.500000,-116.500002,-96.069203,-1737447.879040
51.500000,-115.500002,-147.706297,-1736900.878950
51.500000,-114.500002,-193.262779,-1737681.133199
51.500000,-113.500002,-230.417856,-1738018.442949
51.500000,-112.500002,-258.261931,-1737988.876696
51.500000,-111.500002,-266.611658,-1738366.650152
51.500000,-110.500002,-265.203159,-1738985.252444
51.500000,-109.500002,-260.504258,-1738701.595468
51.500000,-108.500002,-248.660737,-1738728.727371
51.500000,-107.500002,-226.085898,-1738780.181278
51.500000,-106.500002,-208.597959,-1738655.630225
51.500000,-105.500002,-194.294444,-1738428.412483
51.500000,-104.500002,-178.325221,-1738814.402263
51.500000,-103.500002,-170.311350,-1739653.058058
51.500000,-102.500002,-167.478986,-1739854.898490
51.500000,-101.500002,-162.153222,-1739646.177700
51.500000,-100.500002,-151.993538,-1739221.790461
51.500000,-99.500002,-134.250700,-1738325.956134
51.500000,-98.500002,-126.136074,-1738332.294083
51.500000,-97.500002,-119.408802,-1739423.929348
51.500000,-96.500002,-110.645731,-1739733.362562
51.500000,-95.500002,-100.623671,-1739874.433034
51.500000,-94.500002,-94.178691,-1738521.441613
51.500000,-93.500002,-84.007463,-1740144.823040
51.500000,-92.500002,-71.825328,-1740041.037528
51.500000,-91.500002,-67.907282,-1739379.673087
51.500000,-90.500002,-56.505354,-1739750.265834
51.500000,-89.500003,-45.677100,-1739304.657002
51.500000,-88.500003,-38.139712,-1739222.233668
51.500000,-87.500003,-36.698852,-1739700.611616
51.500000,-86.500003,-25.143110,-1739779.979102
51.500000,-85.500003,-8.415790,-1740147.984785
51.500000,-84.500003,3.968171,-1738988.546876
51.500000,-83.500003,7.737640,-1738768.563532
51.500000,-82.500003,11.546013,-1738277.798904
51.500000,-81.500003,19.484493,-1737416.396205
51.500000,-80.500003,32.668593,-1735492.152032
51.500000,-79.500003,50.634810,-1737519.142063
51.500000,-78.500003,58.145502,-1738213.190585
51.500000,-77.500003,61.594140,-1737462.972206
51.500000,-76.500003,63.558708,-1737960.509145
51.500000,-75.500003,79.006008,-1739226.025661
51.500000,-74.500003,99.076792,-1739122.291071
51.500000,-73.500003,122.610419,-1737015.736923
51.500000,-72.500003,144.675862,-1737234.525943
51.500000,-71.500003,161.478276,-1737481.844723
51.500000,-70.500003,175.940420,-1738242.240956
51.500000,-69.500003,192.322415,-1738967.891226
51.500000,-68.500003,207.321511,-1738403.510285
51.500000,-67.500003,220.947979,-1739708.694376
51.500000,-66.500003,229.346162,-1737893.926821
51.500000,-65.500003,232.563529,-1738057.987157
51.500000,-64.500003,234.998831,-1738368.423693
51.500000,-63.500003,238.439866,-1738692.699700
51.500000,-62.500003,249.108142,-1738452.789785
51.500000,-61.500003,257.809120,-1738426.336715
51.500000,-60.500003,259.812202,-1738286.153467
51.500000,-59.500003,256.166592,-1738413.229620
51.500000,-58.500003,247.546539,-1737573.834599
51.500000,-57.500003,233.867014,-1737446.240487
51.500000,-56.500003,221.165908,-1737747.783438
51.500000,-55.500003,217.723473,-1737571.064252
51.500000,-54.500003,222.974294,-1740920.488167
51.500000,-53.500004,232.429450,-1740818.909974
51.500000,-52.500004,242.373983,-1740759.044123
51.500000,-51.500004,251.678081,-1739752.997431
51.500000,-50.500004,257.666442,-1736485.726384
51.500000,-49.500004,262.442086,-1736724.146465
51.500000,-48.500004,258.833232,-1737028.195429
51.500000,-47.500004,242.717666,-1736873.585375
51.500000,-46.500004,220.627194,-1737575.941981
51.500000,-45.500004,203.117869,-1736286.237415
51.500000,-44.500004,191.913639,-1736256.009707
51.500000,-43.500004,185.869247,-1736570.718225
51.500000,-42.500004,186.014581,-1736794.212778
51.500000,-41.500004,187.789865,-1736928.255064
51.500000,-40.500004,183.732095,-1736486.559720
51.500000,-39.500004,179.361468,-1736140.827085
51.500000,-38.500004,177.011832,-1736194.136940
51.500000,-37.500004,173.015618,-1736431.906651
51.500000,-36.500004,172.411100,-1736245.814917
51.500000,-35.500004,174.381097,-1736689.820454
51.500000,-34.500004,173.035749,-1736479.635121
51.500000,-33.500004,168.055878,-1735793.447073
51.500000,-32.500004,161.946728,-1735668.651530
51.500000,-31.500004,150.647386,-1734922.813591
51.500000,-30.500004,144.386461,-1736198.787918
51.500000,-29.500004,137.021344,-1736733.020009
51.500000,-28.500004,136.271137,-1736292.448753
51.500000,-27.500004,138.925738,-1734280.791679
51.500000,-26.500004,148.106074,-1734805.109000
51.500000,-25.500004,159.453769,-1735690.610093
51.500000,-24.500004,167.793601,-1734913.846830
51.500000,-23.500004,175.279747,-1735311.808503
51.500000,-22.500004,174.847825,-1734166.050350
51.500000,-21.500004,169.812304,-1734132.379493
51.500000,-20.500004,163.786184,-1736236.434192
51.500000,-19.500004,169.225695,-1737877.838807
51.500000,-18.500004,179.363772,-1738144.229302
51.500000,-17.500005,180.665027,-1738334.817262
51.500000,-16.500005,177.828787,-1738257.069545
51.500000,-15.500005,172.844683,-1738805.927817
51.500000,-14.500005,161.693784,-1738287.872507
51.500000,-13.500005,145.838805,-1738155.917324
51.500000,-12.500005,131.696633,-1738260.087402
51.500000,-11.500005,128.227286,-1738124.057467
51.500000,-10.500005,136.542496,-1738004.621336
51.500000,-9.500005,140.578453,-1735796.626498
51.500000,-8.500005,141.869447,-1734878.986899
51.500000,-7.500005,141.472152,-1734618.311859
51.500000,-6.500005,148.453448,-1734681.298630
51.500000,-5.500005,155.360439,-1735742.492440
51.500000,-4.500005,151.225713,-1735818.054760
51.500000,-3.500005,148.337514,-1735995.138402
51.500000,-2.500005,148.950218,-1735691.160355
51.500000,-1.500005,146.888157,-1736068.469140
51.500000,-0.500005,140.022238,-1737142.480105
51.500000,0.499995,135.815336,-1735171.564797
51.500000,1.499995,135.999404,-1737095.059718
51.500000,2.499995,144.778193,-1735605.375711
51.500000,3.499995,161.504181,-1735578.281079
51.500000,4.499995,183.298248,-1734725.970512
51.500000,5.499995,210.184244,-1735397.605084
51.500000,6.499995,233.912599,-1737403.113789
51.500000,7.499995,251.757677,-1737599.507760
51.500000,8.499995,260.286826,-1737237.797179
51.500000,9.499995,266.794103,-1734202.656413
51.500000,10.499995,273.131654,-1735615.832721
51.500000,11.499995,273.403952,-1737025.975449
51.500000,12.499995,265.810945,-1736371.127964
51.500000,13.499995,252.388319,-1734860.633912
51.500000,14.499995,246.011936,-1735213.732932
51.500000,15.499995,246.289222,-1734152.775759
51.500000,16.499995,245.000435,-1737244.437261
51.500000,17.499995,244.017794,-1737794.489861
51.500000,18.499994,247.533984,-1736242.693821
51.500000,19.499994,251.126490,-1736603.464847
51.500000,20.499994,251.237957,-1736251.958100
51.500000,21.499994,246.625954,-1734987.719042
51.500000,22.499994,254.779695,-1733406.244944
51.500000,23.499994,273.755077,-1734038.000728
51.500000,24.499994,282.483824,-1733519.452496
51.500000,25.499994,283.581409,-1733042.841730
51.500000,26.499994,282.947792,-1733636.279829
51.500000,27.499994,279.111905,-1733655.283052
51.500000,28.499994,274.147075,-1733150.345723
51.500000,29.499994,268.907744,-1733451.465120
51.500000,30.499994,270.003647,-1732857.124696
51.500000,31.499994,270.716589,-1733020.480383
51.500000,32.499994,272.802982,-1733121.162911
51.500000,33.499994,276.138052,-1735950.377008
51.500000,34.499994,284.589450,-1737140.226076
51.500000,35.499994,304.464620,-1737240.001147
51.500000,36.499994,332.953663,-1737190.740862
51.500000,37.499994,342.063031,-1737199.522899
51.500000,38.499994,322.276732,-1734675.402496
51.500000,39.499994,278.262004,-1733873.185382
51.500000,40.499994,232.650402,-1732701.172524
51.500000,41.499994,205.430241,-1733709.189264
51.500000,42.499994,190.899280,-1734130.381903
51.500000,43.499994,176.963582,-1735677.157648
51.500000,44.499994,169.082975,-1737247.821772
51.500000,45.499994,164.506114,-1737062.761253
51.500000,46.499994,165.177610,-1734568.269991
51.500000,47.499994,166.957697,-1735463.336292
51.500000,48.499994,167.634650,-1735791.800060
51.500000,49.499994,164.341534,-1736296.368643
51.500000,50.499994,162.931312,-1736897.408851
51.500000,51.499994,157.733847,-1736887.893733
51.500000,52.499994,145.457078,-1737366.324722
51.500000,53.499994,132.641764,-1738090.521583
51.500000,54.499993,124.001592,-1739140.678378
51.500000,55.499993,119.093343,-1739112.340635
51.500000,56.499993,118.661683,-1739000.678690
51.500000,57.499993,123.448530,-1738616.619889
51.500000,58.499993,129.673094,-1738907.745181
51.500000,59.499993,129.060494,-1738814.541741
51.500000,60.499993,127.074337,-1739002.431604
51.500000,61.499993,127.437704,-1738177.954955
51.500000,62.499993,127.750995,-1737839.303802
51.500000,63.499993,126.315901,-1737626.182398
51.500000,64.499993,118.151917,-1737084.042996
51.500000,65.499993,102.848084,-1736682.559212
51.500000,66.499993,99.568747,-1736377.328870
51.500000,67.499993,102.953236,-1735968.758446
51.500000,68.499993,103.704125,-1736032.507556
51.500000,69.499993,93.227768,-1735858.096432
51.500000,70.499993,79.227777,-1735755.848475
51.500000,71.499993,63.201494,-1736038.085319
51.500000,72.499993,49.610908,-1736344.398605
51.500000,73.499993,39.655925,-1736023.719879
51.500000,74.499993,30.739993,-1736310.759068
51.500000,75.499993,22.062012,-1736300.437415
51.500000,76.499993,20.932603,-1736545.658941
51.500000,77.499993,18.447051,-1736373.146646
51.500000,78.499993,17.275308,-1735811.910693
51.500000,79.499993,18.943698,-1735304.015579
51.500000,80.499993,22.353513,-1736900.634999
51.500000,81.499993,26.892790,-1737351.589517
51.500000,82.499993,35.140707,-1737506.450626
51.500000,83.499993,42.782716,-1738082.099584
51.500000,84.499993,47.792912,-1737111.684324
51.500000,85.499993,48.824674,-1736848.401137
51.500000,86.499993,49.543303,-1736895.813474
51.500000,87.499993,51.104210,-1737868.058749
51.500000,88.499993,55.946417,-1736168.090718
51.500000,89.499993,62.374937,-1735964.003456
51.500000,90.499992,72.601544,-1735246.953353
51.500000,91.499992,79.894421,-1735535.542722
51.500000,92.499992,77.495281,-1736598.366164
51.500000,93.499992,72.233622,-1738329.104060
51.500000,94.499992,63.180252,-1738568.722630
51.500000,95.499992,56.133710,-1737137.433560
51.500000,96.499992,50.233862,-1738634.143870
51.500000,97.499992,43.622830,-1738407.787430
51.500000,98.499992,42.039451,-1738391.637622
51.500000,99.499992,45.233927,-1738935.560809
51.500000,100.499992,47.623089,-1738462.848245
51.500000,101.499992,42.895175,-1738060.330740
51.500000,102.499992,38.875554,-1738522.344302
51.500000,103.499992,36.866715,-1738548.228111
51.500000,104.499992,34.917950,-1736759.048211
51.500000,105.499992,38.511822,-1738326.383734
51.500000,106.499992,46.373025,-1738849.775521
51.500000,107.499992,59.765180,-1739003.461589
51.500000,108.499992,68.272781,-1739025.628953
51.500000,109.499992,81.060567,-1739106.031640
51.500000,110.499992,89.508342,-1739212.086854
51.500000,111.499992,86.908255,-1739270.468965
51.500000,112.499992,77.760996,-1739252.494565
51.500000,113.499992,72.840684,-1739191.981966
51.500000,114.499992,70.408411,-1739161.906678
51.500000,115.499992,67.521164,-1739292.888492
51.500000,116.499992,65.427842,-1739368.185503
51.500000,117.499992,60.261755,-1739428.326106
51.500000,118.499992,54.897410,-1739401.991553
51.500000,119.499992,47.622744,-1739374.536642
51.500000,120.499992,45.011340,-1739331.441190
51.500000,121.499992,42.651142,-1739341.516695
51.500000,122.499992,36.556617,-1739386.328945
51.500000,123.499992,26.972176,-1739457.243315
51.500000,124.499992,12.226955,-1739421.834559
51.500000,125.499992,-0.268880,-1739395.645791
51.500000,126.499991,-7.489001,-1739346.825917
51.500000,127.499991,-20.014174,-1739339.045606
51.500000,128.499991,-34.004753,-1739314.724523
51.500000,129.499991,-42.551887,-1739327.445463
51.500000,130.499991,-47.768428,-1739361.378406
51.500000,131.499991,-52.872301,-1739375.825701
51.500000,132.499991,-63.096467,-1739476.195047
51.500000,133.499991,-76.955658,-1739454.534122
51.500000,134.499991,-83.055189,-1739484.790141
51.500000,135.499991,-92.874878,-1739451.641296
51.500000,136.499991,-107.573397,-1739348.804518
51.500000,137.499991,-115.777274,-1739448.584170
51.500000,138.499991,-119.165873,-1739560.713702
51.500000,139.499991,-123.103528,-1739615.000658
51.500000,140.499991,-129.751398,-1739530.578481
51.500000,141.499991,-133.585622,-1739670.067301
51.500000,142.499991,-136.784638,-1739449.303302
51.500000,143.499991,-140.951320,-1739174.819371
51.500000,144.499991,-145.191448,-1739138.006456
51.500000,145.499991,-150.176558,-1739388.403535
51.500000,146.499991,-157.098126,-1738700.861062
51.500000,147.499991,-163.964420,-1739210.899123
51.500000,148.499991,-169.694426,-1739107.875580
51.500000,149.499991,-180.615329,-1738935.219049
51.500000,150.499991,-192.509173,-1738689.667904
51.500000,151.499991,-195.477396,-1738770.486717
51.500000,152.499991,-198.142754,-1738750.702487
51.500000,153.499991,-204.072065,-1738840.771153
51.500000,154.499991,-212.667752,-1738749.483227
51.500000,155.499991,-225.461823,-1739167.825495
51.500000,156.499991,-236.332226,-1739500.540415
51.500000,157.499991,-245.657764,-1739356.715074
51.500000,158.499991,-256.653149,-1739606.180182
51.500000,159.499991,-264.307880,-1739322.331672
51.500000,160.499991,-263.449616,-1739412.625415
51.500000,161.499991,-260.318552,-1739699.779466
51.500000,162.499990,-257.669608,-1739854.643350
51.500000,163.499990,-249.507091,-1739773.746833
51.500000,164.499990,-241.703193,-1739867.030611
51.500000,165.499990,-242.007653,-1739692.555044
51.500000,166.499990,-249.963035,-1739440.101950
51.500000,167.499990,-259.455557,-1738216.098325
51.500000,168.499990,-275.884892,-1739527.859715
51.500000,169.499990,-290.859918,-1739454.758299
51.500000,170.499990,-288.018227,-1739437.960686
51.500000,171.499990,-274.106859,-1739311.620584
51.500000,172.499990,-258.172871,-1739303.166564
51.500000,173.499990,-232.720668,-1737205.042827
51.500000,174.499990,-200.555948,-1738279.007749
51.500000,175.499990,-160.705279,-1738112.540918
51.500000,176.499990,-124.066468,-1739055.463628
51.500000,177.499990,-100.615058,-1738963.528405
51.500000,178.499990,-93.537797,-1737282.888504
51.500000,179.499990,-93.254787,-1739280.485779
52.500000,-179.500000,-169.925900,-1738439.322511
52.500000,-178.500000,-189.366034,-1739071.199290
52.500000,-177.500000,-214.115362,-1738910.848836
52.500000,-176.500000,-237.975145,-1739499.473841
52.500000,-175.500000,-258.409543,-1739785.691617
52.500000,-174.500000,-278.298776,-1739706.341692
52.500000,-173.500000,-297.996060,-1739845.418764
52.500000,-172.500000,-316.519386,-1739884.805813
52.500000,-171.500000,-324.261874,-1739908.670778
52.500000,-170.500000,-328.045546,-1739887.932515
52.500000,-169.500000,-314.633291,-1739733.889094
52.500000,-168.500000,-307.718862,-1739713.671894
52.500000,-167.500000,-301.711999,-1739654.009439
52.500000,-166.500000,-306.722230,-1739583.641069
52.500000,-165.500000,-321.692072,-1739447.578884
52.500000,-164.500000,-336.169384,-1739308.611498
52.500000,-163.500000,-354.578105,-1739240.407155
52.500000,-162.500000,-359.427139,-1739275.561814
52.500000,-161.500001,-360.967593,-1739384.036875
52.500000,-160.500001,-358.431239,-1739384.570291
52.500000,-159.500001,-348.779245,-1739476.724806
52.500000,-158.500001,-343.137140,-1739458.249706
52.500000,-157.500001,-331.779007,-1739409.873202
52.500000,-156.500001,-329.704993,-1739541.034551
52.500000,-155.500001,-332.762774,-1739537.726639
52.500000,-154.500001,-334.620193,-1739439.795857
52.500000,-153.500001,-322.208105,-1739471.271757
52.500000,-152.500001,-324.914467,-1739505.404922
52.500000,-151.500001,-330.997319,-1739551.140401
52.500000,-150.500001,-323.449396,-1739485.113249
52.500000,-149.500001,-318.020970,-1739400.019971
52.500000,-148.500001,-319.700603,-1739351.534383
52.500000,-147.500001,-323.673534,-1739373.395701
52.500000,-146.500001,-322.864951,-1739410.097239
52.500000,-145.500001,-319.472284,-1739422.485556
52.500000,-144.500001,-318.431066,-1739449.069778
52.500000,-143.500001,-322.363205,-1739461.763825
52.500000,-142.500001,-328.960484,-1739438.002146
52.500000,-141.500001,-324.757005,-1739439.456392
52.500000,-140.500001,-315.008114,-1739489.627993
52.500000,-139.500001,-306.075313,-1739400.053335
52.500000,-138.500001,-314.079183,-1739230.661370
52.500000,-137.500001,-317.930473,-1739152.480789
52.500000,-136.500001,-321.678872,-1738862.968593
52.500000,-135.500001,-334.740912,-1738335.161198
52.500000,-134.500001,-340.163062,-1738265.390163
52.500000,-133.500001,-340.036827,-1737923.417898
52.500000,-132.500001,-330.813572,-1737905.371368
52.500000,-131.500001,-300.766295,-1738395.876668
52.500000,-130.500001,-254.095680,-1738362.649548
52.500000,-129.500001,-200.288228,-1738342.630678
52.500000,-128.500001,-145.520441,-1738074.348469
52.500000,-127.500001,-80.776597,-1736920.043194
52.500000,-126.500001,-15.162947,-1736730.397783
52.500000,-125.500002,31.944001,-1738403.259294
52.500000,-124.500002,58.637264,-1739885.872528
52.500000,-123.500002,71.861973,-1740020.638281
52.500000,-122.500002,78.399459,-1739959.595228
52.500000,-121.500002,77.072619,-1739125.012186
52.500000,-120.500002,67.708567,-1736877.931981
52.500000,-119.500002,43.996998,-1737366.271747
52.500000,-118.500002,4.308403,-1737271.166157
52.500000,-117.500002,-53.173491,-1737259.717417
52.500000,-116.500002,-113.500993,-1737252.547717
52.500000,-115.500002,-164.106445,-1737021.621299
52.500000,-114.500002,-202.448522,-1736017.781834
52.500000,-113.500002,-232.115721,-1736969.041841
52.500000,-112.500002,-252.661938,-1738114.053207
52.500000,-111.500002,-263.029223,-1738890.567753
52.500000,-110.500002,-261.510091,-1739634.200149
52.500000,-109.500002,-252.493317,-1739538.163121
52.500000,-108.500002,-236.431578,-1739388.685002
52.500000,-107.500002,-222.427506,-1739307.698884
52.500000,-106.500002,-208.639374,-1739231.838075
52.500000,-105.500002,-195.409461,-1739350.036838
52.500000,-104.500002,-181.181950,-1739727.440433
52.500000,-103.500002,-173.001545,-1739561.132421
52.500000,-102.500002,-163.586513,-1738908.900179
52.500000,-101.500002,-147.290040,-1739305.002646
52.500000,-100.500002,-132.170285,-1738655.936788
52.500000,-99.500002,-121.456092,-1738862.928513
52.500000,-98.500002,-120.423074,-1737595.654757
52.500000,-97.500002,-113.160141,-1740054.474978
52.500000,-96.500002,-104.966036,-1738202.273954
52.500000,-95.500002,-96.325866,-1738579.666270
52.500000,-94.500002,-85.438254,-1737898.055530
52.500000,-93.500002,-72.801171,-1739241.732495
52.500000,-92.500002,-61.861007,-1740291.950316
52.500000,-91.500002,-50.896425,-1741011.067308
52.500000,-90.500002,-35.568601,-1739417.628837
52.500000,-89.500003,-22.741024,-1740446.746560
52.500000,-88.500003,-20.044340,-1741359.456633
52.500000,-87.500003,-25.085818,-1739980.990054
52.500000,-86.500003,-19.059269,-1740006.676214
52.500000,-85.500003,-3.098486,-1740076.460523
52.500000,-84.500003,10.132052,-1738918.905075
52.500000,-83.500003,14.712136,-1738508.466035
52.500000,-82.500003,13.356594,-1738198.189434
52.500000,-81.500003,19.376869,-1738112.077178
52.500000,-80.500003,28.548243,-1737186.118427
52.500000,-79.500003,42.891417,-1737161.700766
52.500000,-78.500003,52.516175,-1737407.269527
52.500000,-77.500003,58.323333,-1737284.687328
52.500000,-76.500003,63.059813,-1737363.347413
52.500000,-75.500003,77.808910,-1738388.371788
52.500000,-74.500003,100.309120,-1738433.406264
52.500000,-73.500003,125.614567,-1738624.547745
52.500000,-72.500003,145.546190,-1738551.276812
52.500000,-71.500003,160.394787,-1738721.498818
52.500000,-70.500003,172.398974,-1738568.391621
52.500000,-69.500003,182.301664,-1739126.312315
52.500000,-68.500003,189.357417,-1738664.658493
52.500000,-67.500003,194.207880,-1739067.463543
52.500000,-66.500003,194.976230,-1738400.258312
52.500000,-65.500003,193.524645,-1737944.925734
52.500000,-64.500003,196.238776,-1738376.641436
52.500000,-63.500003,201.753799,-1738204.472480
52.500000,-62.500003,212.930000,-1738422.399717
52.500000,-61.500003,225.470638,-1738614.895565
52.500000,-60.500003,239.973587,-1738401.093248
52.500000,-59.500003,252.740253,-1738407.136190
52.500000,-58.500003,254.129990,-1737919.010511
52.500000,-57.500003,248.192312,-1737427.445844
52.500000,-56.500003,239.707891,-1738125.056230
52.500000,-55.500003,233.199720,-1736998.397704
52.500000,-54.500003,235.604295,-1739955.332932
52.500000,-53.500004,247.898580,-1740630.676163
52.500000,-52.500004,260.192706,-1740591.894513
52.500000,-51.500004,268.394936,-1739484.726810
52.500000,-50.500004,271.249240,-1736669.674453
52.500000,-49.500004,266.978793,-1736936.136599
52.500000,-48.500004,252.648517,-1736868.905466
52.500000,-47.500004,231.402910,-1737773.093654
52.500000,-46.500004,210.724897,-1738312.168103
52.500000,-45.500004,196.385138,-1736600.455948
52.500000,-44.500004,182.252714,-1736193.807515
52.500000,-43.500004,171.906412,-1736523.062793
52.500000,-42.500004,180.938397,-1736393.082142
52.500000,-41.500004,190.432759,-1736703.633365
52.500000,-40.500004,187.436547,-1736205.161878
52.500000,-39.500004,182.477001,-1736926.440161
52.500000,-38.500004,184.132409,-1735758.040651
52.500000,-37.500004,188.424476,-1736094.273782
52.500000,-36.500004,190.121986,-1735935.251599
52.500000,-35.500004,185.963027,-1736670.165983
52.500000,-34.500004,180.551405,-1737309.423657
52.500000,-33.500004,171.482303,-1738050.388846
52.500000,-32.500004,161.578330,-1735944.391541
52.500000,-31.500004,150.417107,-1735120.415178
52.500000,-30.500004,141.536412,-1734459.855006
52.500000,-29.500004,148.504966,-1734634.017736
52.500000,-28.500004,160.251288,-1735933.434038
52.500000,-27.500004,169.638210,-1735897.364475
52.500000,-26.500004,178.445637,-1736143.049047
52.500000,-25.500004,184.173992,-1736262.667553
52.500000,-24.500004,184.372032,-1734624.553777
52.500000,-23.500004,184.120153,-1734005.225504
52.500000,-22.500004,186.786271,-1733717.823056
52.500000,-21.500004,183.418509,-1734227.712755
52.500000,-20.500004,176.151437,-1735450.484476
52.500000,-19.500004,173.697410,-1738115.318724
52.500000,-18.500004,174.751764,-1738317.239961
52.500000,-17.500005,170.888733,-1738303.479391
52.500000,-16.500005,169.691975,-1738334.028554
52.500000,-15.500005,165.031895,-1738322.432962
52.500000,-14.500005,154.713746,-1738079.924984
52.500000,-13.500005,143.020265,-1738171.588231
52.500000,-12.500005,130.612077,-1737902.320145
52.500000,-11.500005,123.151940,-1738088.638304
52.500000,-10.500005,127.262913,-1737732.683650
52.500000,-9.500005,132.365288,-1736020.182236
52.500000,-8.500005,137.544412,-1735715.781258
52.500000,-7.500005,141.018375,-1734743.454925
52.500000,-6.500005,143.237244,-1735789.246749
52.500000,-5.500005,140.683518,-1735121.799978
52.500000,-4.500005,144.396007,-1738131.080878
52.500000,-3.500005,147.581724,-1737796.234076
52.500000,-2.500005,148.902183,-1735360.609881
52.500000,-1.500005,151.899780,-1736876.279448
52.500000,-0.500005,154.354074,-1735833.036399
52.500000,0.499995,152.565060,-1735991.430857
52.500000,1.499995,156.583865,-1735981.146381
52.500000,2.499995,170.470677,-1736008.248875
52.500000,3.499995,188.460788,-1735468.234708
52.500000,4.499995,207.768147,-1735447.026349
52.500000,5.499995,227.972418,-1734650.538317
52.500000,6.499995,246.676576,-1735373.183418
52.500000,7.499995,263.342045,-1735873.610836
52.500000,8.499995,275.026860,-1734671.845274
52.500000,9.499995,283.418438,-1733902.686804
52.500000,10.499995,287.343514,-1734544.498018
52.500000,11.499995,286.385754,-1734265.088310
52.500000,12.499995,280.100891,-1734131.044932
52.500000,13.499995,272.900148,-1734428.592419
52.500000,14.499995,270.422275,-1734869.546785
52.500000,15.499995,272.515237,-1734199.213791
52.500000,16.499995,274.628862,-1735885.991045
52.500000,17.499995,273.154408,-1736224.720121
52.500000,18.499994,274.458288,-1737067.030216
52.500000,19.499994,279.243831,-1737070.981894
52.500000,20.499994,278.709275,-1737538.457185
52.500000,21.499994,274.751463,-1737011.296416
52.500000,22.499994,282.738215,-1734303.591996
52.500000,23.499994,301.972770,-1736177.809950
52.500000,24.499994,311.194895,-1737443.499429
52.500000,25.499994,317.180057,-1735066.612867
52.500000,26.499994,327.686553,-1734068.684487
52.500000,27.499994,334.870444,-1733631.823093
52.500000,28.499994,332.848442,-1735019.490819
52.500000,29.499994,332.457115,-1735986.608356
52.500000,30.499994,339.020512,-1733280.671506
52.500000,31.499994,344.071379,-1732887.334151
52.500000,32.499994,344.127489,-1732974.657661
52.500000,33.499994,340.638323,-1735334.647971
52.500000,34.499994,338.705065,-1737166.808406
52.500000,35.499994,344.611195,-1737230.041341
52.500000,36.499994,356.257451,-1737262.782570
52.500000,37.499994,357.167333,-1736973.949030
52.500000,38.499994,334.695332,-1734669.094429
52.500000,39.499994,295.764047,-1732129.719719
52.500000,40.499994,251.526990,-1733926.558604
52.500000,41.499994,213.168850,-1733538.681876
52.500000,42.499994,187.986106,-1734824.941440
52.500000,43.499994,176.410040,-1734938.189004
52.500000,44.499994,169.063603,-1734721.012088
52.500000,45.499994,163.665650,-1735194.014335
52.500000,46.499994,157.767354,-1734939.008793
52.500000,47.499994,151.151543,-1737986.011646
52.500000,48.499994,151.604253,-1734979.386019
52.500000,49.499994,150.190354,-1735987.122380
52.500000,50.499994,144.753178,-1735885.672843
52.500000,51.499994,139.125615,-1737032.556002
52.500000,52.499994,129.105755,-1737352.026548
52.500000,53.499994,115.328310,-1736807.536863
52.500000,54.499993,104.228934,-1738393.874013
52.500000,55.499993,100.322979,-1739258.080038
52.500000,56.499993,98.815118,-1739162.312912
52.500000,57.499993,99.373901,-1739242.515579
52.500000,58.499993,102.519320,-1739094.528830
52.500000,59.499993,107.295600,-1738947.125906
52.500000,60.499993,108.824951,-1738321.521980
52.500000,61.499993,109.323124,-1738078.930129
52.500000,62.499993,111.799093,-1737689.318100
52.500000,63.499993,115.090425,-1737299.395918
52.500000,64.499993,116.711132,-1736289.148227
52.500000,65.499993,109.713066,-1736307.433020
52.500000,66.499993,103.403653,-1735967.953285
52.500000,67.499993,101.304706,-1735434.053224
52.500000,68.499993,95.763686,-1735301.920463
52.500000,69.499993,82.947312,-1737416.332170
52.500000,70.499993,65.384839,-1736318.949111
52.500000,71.499993,45.177461,-1736168.834116
52.500000,72.499993,30.776061,-1736236.415150
52.500000,73.499993,21.958335,-1736245.693788
52.500000,74.499993,21.177303,-1736431.638321
52.500000,75.499993,24.178150,-1736452.632458
52.500000,76.499993,22.884731,-1736041.931357
52.500000,77.499993,27.654769,-1736503.344894
52.500000,78.499993,41.490483,-1736403.886609
52.500000,79.499993,57.287575,-1736299.382100
52.500000,80.499993,73.094065,-1736641.401878
52.500000,81.499993,89.902160,-1736085.964237
52.500000,82.499993,109.295974,-1735963.496968
52.500000,83.499993,117.224947,-1736229.797946
52.500000,84.499993,111.682674,-1736780.514698
52.500000,85.499993,99.206475,-1736579.438017
52.500000,86.499993,85.242153,-1736784.987237
52.500000,87.499993,71.059072,-1738237.339534
52.500000,88.499993,58.356517,-1737611.191857
52.500000,89.499993,55.072107,-1737087.834177
52.500000,90.499992,59.320268,-1736241.214757
52.500000,91.499992,64.300217,-1737975.651678
52.500000,92.499992,66.550587,-1737169.481392
52.500000,93.499992,63.624100,-1736951.733526
