lat,lon,deltaN,topo
-89.5,337.499990625,78.9580468392986,-817.5964886026923
-89.5,338.4999905972222,78.9825882541936,-826.2144174021669
-89.5,339.49999056944444,79.01033121170413,-833.3481347314082
-89.5,340.49999054166665,79.04122203985392,-838.883200724842
-89.5,341.4999905138889,79.0752040780032,-842.7214680246543
-89.5,342.49999048611113,79.1122174108905,-844.7819267634768
-89.5,343.49999045833334,79.15219860433638,-845.001301163109
-89.5,344.49999043055556,79.19508044975852,-843.3343921548221
-89.5,345.49999040277777,79.24079172310779,-839.7541656184476
-89.5,346.49999037500004,79.28925696710482,-834.2515909017529
-89.5,347.49999034722225,79.34039630283252,-826.8352392585948
-89.5,348.49999031944446,79.3941252786486,-817.5306564543862
-89.5,349.4999902916667,79.45035476214946,-806.379528008867
-89.5,350.4999902638889,79.50899088183216,-793.4386591841467
-89.5,351.4999902361111,79.56993502318916,-778.7787948739715
-89.5,352.4999902083333,79.63308388387355,-762.4833068395965
-89.5,353.4999901805556,79.69832958995931,-744.6467773078475
-89.5,354.4999901527778,79.76555987612838,-725.373508698307
-89.5,355.499990125,79.83465832855002,-704.7759892235044
-89.5,356.4999900972222,79.90550469124202,-682.973343322752
-89.5,357.49999006944444,79.97797523217972,-660.0897943510208
-89.5,358.4999900416667,80.05194316498273,-636.2531648047734
-89.5,359.4999900138889,80.12727912257597,-611.593436594354
-88.5,0.4999999861111111,78.62229456160375,-716.0000587487593
-88.5,1.4999999583333334,78.35275578005893,-564.0968764866702
-88.5,2.4999999305555556,78.09494811151791,-427.4650553895626
-88.5,3.4999999027777777,77.84908910194731,-308.32179284025915
-88.5,4.499999875,77.61545100351204,-207.62465447629802
-88.5,5.499999847222222,77.394341412821,-125.19582701404579
-88.5,6.499999819444445,77.18606447436551,-59.92969777947292
-88.5,7.499999791666667,76.99086316602978,-10.06233377661556
-88.5,8.499999763888889,76.80884588079635,26.52286625932902
-88.5,9.49999973611111,76.63990318547776,51.98124112817459
-88.5,10.499999708333334,76.48362291826602,68.21244876668788
-88.5,11.499999680555556,76.33921332198942,76.61100753652863
-88.5,12.499999652777777,76.2054444200731,77.8828623520676
-88.5,13.499999625000001,76.0806171499999,71.94298215373419
-88.5,14.499999597222223,75.9625678423385,57.90175886335783
-88.5,15.499999569444444,75.84871260581441,34.14016350498423
-88.5,16.499999541666668,75.73613233374255,-1.5341232111677527
-88.5,17.499999513888888,75.62169479329438,-51.664396204287186
-88.5,18.49999948611111,75.50220609374756,-118.8768962121103
-88.5,19.499999458333335,75.37458025263075,-205.59139626426622
-88.5,20.499999430555555,75.23601305537377,-313.73645276692696
-88.5,21.499999402777778,75.08414528269509,-444.4948027783539
-88.5,22.499999375,74.91720084606689,-598.1016072691418
-88.5,23.49999934722222,74.73408743103097,-773.7135141401086
-88.5,24.499999319444445,74.5344506946908,-969.3602923839353
-88.5,25.49999929166667,74.31867754142297,-1181.9836513227783
-88.5,26.49999926388889,74.0878489953581,-1407.5604632522445
-88.5,27.499999236111112,73.84364814250719,-1641.300621231785
-88.5,28.499999208333335,73.58823295977928,-1877.9037969128694
-88.5,29.499999180555555,73.32408708117174,-2111.8549114975613
-88.5,30.49999915277778,73.05386332543361,-2337.7355298439506
-88.5,31.499999125000002,72.78023492622317,-2550.5277784711216
-88.5,32.49999909722222,72.5057678814502,-2745.8887231901754
-88.5,33.49999906944444,72.23282488450538,-2920.376193107106
-88.5,34.49999904166667,71.9635072720043,-3071.6114320314955
-88.5,35.49999901388889,71.69963682343457,-3198.369227633113
-88.5,36.49999898611111,71.44277461407376,-3300.591804648051
-88.5,37.499998958333336,71.1942699875827,-3379.3282791208476
-88.5,38.499998930555556,70.95532955226193,-3436.60642939806
-88.5,39.499998902777776,70.72709424633899,-3475.2476221085526
-88.5,40.499998875,70.5107121423442,-3498.6387356950436
-88.5,41.49999884722222,70.30739577438194,-3510.4767739665695
-88.5,42.49999881944444,70.11845519421006,-3514.5025932563003
-88.5,43.49999879166667,69.94530138060793,-3514.2399008034263
-88.5,44.49999876388889,69.7894186017073,-3512.7545930927154
