lon_deg,lat_deg,pixel_x,pixel_y
-126.24101659579411,-40.730317761626246,426.23387096774195,572.8550907258065
-127.0765284826128,-39.699421180684986,419.4959677419355,568.3631552419355
-128.271480899766,-38.674259478299255,411.63508064516134,563.8712197580645
-129.71055866756416,-38.16374768723949,404.8971774193549,561.625252016129
-130.26153725109043,-37.146706558922595,399.2822580645162,557.133316532258
-131.49731970520577,-36.13477690350492,391.42137096774195,552.6413810483871
-132.74951652596857,-35.12773066567167,383.5604838709678,548.1494455645161
-133.69442605875687,-34.12535050145539,376.82258064516134,543.6575100806451
-134.10311566190916,-32.87862175929095,371.2076612903227,538.0425907258065
-135.0994472220896,-31.88599546723299,364.4697580645162,533.5506552419355
-136.65164476195292,-31.144176481649723,356.60887096774195,530.1817036290323
-137.67694799276023,-30.15847343305895,349.8709677419355,525.6897681451613
-138.7215522898001,-29.176483440568038,343.133064516129,521.1978326612904
-139.47412257197112,-28.198038179278296,337.51814516129036,516.7058971774194
-140.98699134237896,-26.97971993013493,328.5342741935484,511.09097782258067
-142.5848741696102,-26.25113905250649,320.67338709677426,507.72202620967744
-143.21959537195394,-25.0406506848143,315.0584677419355,502.1071068548388
-144.97268409698123,-24.075528420916118,306.07459677419354,497.6151713709678
-146.13293752431045,-23.113159047704478,299.3366935483872,493.1232358870968
-147.91546120793996,-22.153406397927334,290.35282258064524,488.63130040322585
-149.87014298063795,-21.913861518397844,282.491935483871,487.5083165322581
-150.76368935818675,-20.9571942289804,276.8770161290323,483.01638104838713
-151.8223423177595,-20.241225911390735,271.26209677419354,479.6474294354839
-153.1896584749159,-19.52651226738752,264.5241935483872,476.27847782258067
-154.86336208405234,-18.813001641638884,256.6633064516129,472.9095262096775
-156.51333927347534,-18.575423312313248,249.92540322580646,471.78654233870975
-158.45942875527552,-18.337971153602094,242.0645161290323,470.663558467742
-160.13956264488024,-17.626353302746626,234.2036290322581,467.2946068548388
-161.82799714069927,-16.915805187627665,226.3427419354839,463.92565524193554
-163.89784100911334,-16.915805187627665,218.4818548387097,463.92565524193554
-165.4187329277351,-16.442676785235676,211.7439516129033,461.67968750000006
-167.36032638872393,-16.20627836078342,203.88306451612908,460.5567036290323
-169.680827218336,-16.679185138895537,196.02217741935488,462.8026713709678
-171.40268365586337,-17.626353302746626,191.5302419354839,467.2946068548388
-173.46470256612378,-18.575423312313248,185.91532258064518,471.78654233870975
-175.573340829308,-19.52651226738752,180.30040322580646,476.27847782258067
-177.99128098408232,-20.002851192713614,172.4395161290323,478.52444556451616
-179.95500952279633,-20.241225911390735,165.70161290322585,479.6474294354839
